F_peak,force_peak_step,F_drop_ratio,end_slope,force_auc,E_peak,E_softening_ratio,energy_auc,ux_s12_med,ux_s12_p95,ux_s12_max,R_local_p95,R_local_max,failure_score,failure_flag,__index_level_0__,P_fail,F_peak_norm,LocalRisk_norm,SustainabilityScore
1.39634,12,0.0,0.11300999999999983,6.76512,152.725815,0.0,451.06509200000005,0.9339200000000001,2.1076909999999995,3.02301,2.2568217810338975,3.236904656462112,0,0,63525,3.016987893238956e-06,0.5375769498781506,0.05658101455722697,0.7574707635336833
0.0,0,0.0,-0.01346,-0.895,165.000308,0.0,492.175698,0.636205,2.122324,2.79743,3.335912161432381,4.3970575452927,1,0,63526,3.426836374441897e-06,0.0,0.21228416143796103,0.45754145429422055
0.0,0,0.0,-0.031120000000000037,-2.9282500000000002,166.945962,0.0,494.661124,0.7295,1.8325904999999998,2.52555,2.5121185709223868,3.4620287820945457,1,0,63527,3.426836374441897e-06,0.0,0.09341807130080426,0.4813146723216519
0.00247,12,0.0,0.00312,-0.03159,160.787528,0.0,476.829904,0.69287,1.8272064999999993,2.26366,2.6371563170044063,3.2670775134338657,0,0,63528,3.016987893238956e-06,0.0009509253234878555,0.11145990625503238,0.4781819729167908
0.07116,12,0.0,0.0019300000000000012,0.43218000000000006,160.626494,0.0,478.916554,0.61461,2.340558999999999,3.14554,3.8082019430074308,5.11794470458023,0,0,63529,3.016987893238956e-06,0.02739588907667846,0.28043137743269014,0.4576101605578546
0.01835,8,0.09209809264305178,-0.004559999999999999,0.10470000000000003,163.283399,0.0,486.38799000000006,0.6393249999999999,2.024389,2.56362,3.1664474200657775,4.009885419763211,1,0,63530,4.409306056210907e-06,0.007064566674494797,0.18783190609826833,0.4659636974645656
0.11057,12,0.0,0.02556,0.33821999999999997,149.820205,0.0,442.17616,0.76185,1.9171374999999995,2.20177,2.5164238334102196,2.8900308421736156,0,0,63531,3.016987893238956e-06,0.04256834535143813,0.09403928239644543,0.5024748077024833
0.0,0,0.0,-0.0022900000000000004,-0.27351,146.682306,0.0,436.13352900000007,0.7978000000000001,1.9536509999999998,2.24006,2.4487979412775154,2.8077964366911554,1,0,63532,2.2910719249811127e-05,0.0,0.08428146747477888,0.48313225114541936
0.0,0,0.0,-0.019470000000000015,-1.2898100000000001,155.927844,0.0,464.161652,0.502205,2.195738499999999,2.89551,4.372195608621586,5.765593720162894,1,0,63533,3.426836374441897e-06,0.0,0.36181064848549677,0.4276361568847134
0.0,0,0.0,-0.01579,-0.96418,172.960332,0.0,516.025186,0.489815,2.0592044999999994,2.78176,4.204045396314841,5.679205402694475,1,0,63534,3.426836374441897e-06,0.0,0.3375480680006671,0.43248867298167937
0.0,0,0.0,-0.057499999999999996,-2.96013,181.152957,0.0,540.171649,0.5514049999999999,2.3330105,3.22905,4.231028909366022,5.856040467794017,1,0,63535,3.1567812120627097e-06,0.0,0.3414415490030784,0.4317101118087783
0.19899,12,0.0,0.01688999999999999,0.96536,184.429131,0.0,549.202323,0.63588,1.9681759999999997,2.52992,3.0952003474001377,3.9786123105324713,0,0,63536,3.016987893238956e-06,0.0766091619922463,0.17755158702436102,0.5027927550973043
0.41536,12,0.0,0.037990000000000024,1.9535399999999998,171.679118,0.0,510.02758000000006,0.64856,1.8763144999999988,2.58045,2.893046899449476,3.978737504658416,0,0,63537,3.016987893238956e-06,0.15990945034976342,0.14838264198466433,0.5502766882840021
0.0,0,0.0,-0.03026000000000001,-2.10919,157.678194,0.0,469.65703199999996,0.63746,2.1750684999999987,2.85514,3.4120862431962986,4.478932004394108,1,0,63538,3.426836374441897e-06,0.0,0.2232754041149762,0.45534320575881754
0.20965,12,0.0,0.013940000000000008,1.0703,159.553869,0.0,472.57104300000003,0.7783450000000001,2.0498224999999994,2.58491,2.633565446384873,3.3210337275616415,0,0,63539,3.016987893238956e-06,0.08071315549361494,0.11094177555378709,0.5181667141421034
0.09765,12,0.0,0.007080000000000003,0.49133,153.783914,0.0,457.757874,0.42066000000000003,1.9780769999999992,2.57965,4.702317775157327,6.132387186486978,0,0,63540,3.016987893238956e-06,0.03759427442857858,0.4094443417501142,0.43690676037031984
0.0,0,0.0,-0.035170000000000035,-2.0621,162.154317,0.0,482.493634,0.6914750000000001,2.1059254999999992,2.91139,3.0455555109793466,4.210405286943988,1,0,63541,3.426836374441897e-06,0.0,0.17038827855872352,0.4659206308700681
0.09621,12,0.0,0.008110000000000006,0.45647,171.191553,0.0,509.973248,0.337405,1.8910539999999978,2.50549,5.60470056577495,7.425764267198872,0,0,63542,3.016987893238956e-06,0.037039888814885256,0.5396501546666352,0.41058840498016896
-0.0,0,0.0,-0.0008800000000000006,-0.04653,162.808662,0.0,484.62790500000006,0.549175,1.9697184999999977,2.41424,3.586686386695155,4.396121446904682,1,0,63543,9.575677246795066e-06,0.0,0.24846865231959886,0.4503014816974568
0.6827,12,0.0,0.03664999999999996,3.6077800000000004,144.076209,0.0,426.25791799999996,0.7678149999999999,2.1882274999999995,3.49615,2.8499410628211987,4.553375481654598,0,0,63544,3.016987893238956e-06,0.26283267949196715,0.1421628530458814,0.6029822606428606
0.37979,12,0.0,0.01754,2.08885,169.593601,0.0,504.07409200000006,0.7191449999999999,2.050397999999999,2.99743,2.8511607494300018,4.168046771974989,0,0,63545,3.016987893238956e-06,0.14621535571151928,0.14233884297837324,0.5446384007661383
0.0572,12,0.0,0.00281,0.31132000000000004,145.281698,0.0,432.105672,0.8375900000000001,1.9814639999999994,2.28841,2.3656729397847713,2.732136244783084,0,0,63546,3.016987893238956e-06,0.022021428543929283,0.07228726888679177,0.49655175200065965
0.0,0,0.0,-0.02069000000000004,-1.5600800000000001,160.200716,0.0,475.697874,0.685165,1.8699179999999993,2.54959,2.729149908811526,3.721132860375044,1,0,63547,3.426836374441897e-06,0.0,0.12473376356802302,0.4750515338682082
0.82054,12,0.0,0.06836000000000009,3.99529,155.059514,0.0,458.58391300000005,0.88561,1.9236244999999998,2.44376,2.172089856514617,2.7594087659811786,0,0,63548,3.016987893238956e-06,0.31589970240272264,0.044354951264881703,0.6490773524544383
0.63148,12,0.0,0.037920000000000065,3.32956,179.322073,0.0,534.289843,0.60358,1.9374379999999993,2.56421,3.2099108598530246,4.248334927849937,0,0,63549,3.016987893238956e-06,0.24311349120490325,0.19410329399316983,0.5827345783098711
0.22413,12,0.0,0.019119999999999998,1.08561,158.927055,0.0,471.812014,0.741745,2.0435489999999987,2.5815,2.7550559791369578,3.480306569669757,0,0,63550,3.016987893238956e-06,0.08628781083130892,0.12847177916546887,0.5174480410886141
0.71774,12,0.0,0.043200000000000016,3.7732099999999997,150.308532,0.0,445.96340100000003,0.773775,2.0248824999999986,3.08238,2.616887980851166,3.983561107578352,0,0,63551,3.016987893238956e-06,0.27632272942517144,0.10853536556926446,0.6164527831047861
0.06557,12,0.0,0.008710000000000002,0.27808,114.250698,0.0,338.82398,0.83215,2.2241999999999997,2.69909,2.67283542309339,3.2435137856834544,0,0,63552,3.016987893238956e-06,0.025243794923521735,0.11660808401368766,0.4892987721650767
0.27093,12,0.0,0.012859999999999983,1.49994,159.222715,0.0,473.876882,0.701675,2.092209999999999,2.92329,2.9817365546987737,4.166159540861282,0,0,63553,3.016987893238956e-06,0.10430534327634197,0.16117977063016636,0.519915209018191
0.52587,12,0.0,0.032879999999999965,2.75123,157.682136,0.0,467.10489900000005,0.884145,2.158456499999999,2.87797,2.441292432303193,3.25508824541779,0,0,63554,3.016987893238956e-06,0.20245469630063098,0.08319848926695533,0.5845861418029779
0.6024,12,0.0,0.04151000000000005,3.0727399999999996,164.524912,0.0,488.64191700000003,0.6776949999999999,1.9662644999999976,2.48564,2.901400330677661,3.6677856503769615,0,0,63555,3.016987893238956e-06,0.23191798172837416,0.14958796783420064,0.5860398888034003
0.0112,12,0.0,0.002319999999999999,0.042210000000000004,126.315194,0.0,375.043539,0.6878200000000001,1.8955425,2.44165,2.7558699910501727,3.5498386154083352,0,0,63556,3.016987893238956e-06,0.004311888106503636,0.12858923384654863,0.47643658878999545
0.411,12,0.0,0.023309999999999997,2.1636,149.276519,0.0,441.551489,0.920015,2.19016,2.56143,2.3805698794252597,2.784117647229537,0,0,63557,3.016987893238956e-06,0.15823089390830306,0.07443676481692862,0.5642265854968191
0.0,0,0.0,-0.035609999999999975,-2.7284699999999997,177.76789,0.0,529.52005,0.5917,1.9530569999999998,2.62093,3.300755444818733,4.429491288778957,1,0,63558,3.426836374441897e-06,0.0,0.20721135983563588,0.4585560146146856
-0.0,0,0.0,-0.013409999999999991,-0.35974,162.661391,0.0,483.342902,0.667635,2.0259064999999974,2.68712,3.034452203622556,4.024833922690043,1,0,63559,9.252517047019029e-06,0.0,0.1687861700350632,0.4662381397344639
0.30523,12,0.0,0.016079999999999983,1.65355,164.795065,0.0,489.8399959999999,0.7648600000000001,2.0740654999999997,2.94149,2.711692986021372,3.8457887667732797,0,0,63560,3.016987893238956e-06,0.11751050060250937,0.1222148848321406,0.5343107648408799
0.04311,9,0.002783576896311808,-0.002360000000000001,0.28677,150.231288,0.0,446.36639299999996,0.76649,2.0091134999999993,2.62445,2.6211868352865824,3.4239846528669853,1,0,63561,3.2671954913526652e-06,0.016596919309943906,0.10915565203992078,0.4864656956492421
0.74344,12,0.0,0.04193000000000002,3.96506,143.605473,0.0,426.07832199999996,0.828915,2.0387524999999997,2.54217,2.4595434966678806,3.0668645119621862,0,0,63562,3.016987893238956e-06,0.2862169726695592,0.08583195557072804,0.6259405867266873
0.14686,12,0.0,0.012039999999999995,0.74562,195.968287,0.0,586.093796,0.404555,1.9845979999999994,2.77372,4.905632102172429,6.856224723816972,0,0,63563,3.016987893238956e-06,0.056539632796528926,0.43878079131655373,0.44051214964100704
0.68343,12,0.0,0.04200999999999999,3.5715500000000002,148.896224,0.0,440.939297,0.78102,2.118025,2.58606,2.7118703711660768,3.3111315929027016,0,0,63564,3.016987893238956e-06,0.26311372219890894,0.1222404799312557,0.6071072566192566
0.0,0,0.0,-0.06606999999999996,-3.7237400000000003,151.47678,0.0,448.29353000000003,0.9010450000000001,1.8534374999999996,2.24594,2.0569866077088412,2.4925947067098817,1,0,63565,3.1567812120627097e-06,0.0,0.02774657593246771,0.4944491064229004
0.05492,8,0.11361981063364887,-0.01651,0.29779,168.715349,0.0,500.302931,0.71428,1.8439854999999987,2.34873,2.5816003491885513,3.288248301382864,1,0,63566,4.23063913773858e-06,0.021143651322248186,0.10344367408943833,0.4898809755236675
0.78925,12,0.0,0.06862999999999997,3.77367,139.422959,0.0,412.73927100000003,0.88515,2.2055919999999993,3.21463,2.4917720132273935,3.631734730122878,0,0,63567,3.016987893238956e-06,0.3038533650051781,0.09048224394208854,0.6338287252202248
0.0,0,0.0,-0.029679999999999984,-1.396,154.136054,0.0,458.245804,0.7243900000000001,2.0607509999999998,2.6322,2.844808731698658,3.6336779861211803,1,0,63568,3.426836374441897e-06,0.0,0.14142230330034627,0.47171382592174355
0.0,0,0.0,-0.035140000000000005,-1.6717499999999998,161.084556,0.0,477.574023,0.5332749999999999,1.6944734999999973,2.13015,3.1774853440017106,3.994468137462908,1,0,63569,3.426836374441897e-06,0.0,0.18942458037567256,0.4621133705066783
0.06904,12,0.0,0.013900000000000003,0.22987000000000002,140.783766,0.0,417.031086,0.68345,1.9009299999999996,2.41031,2.781373907701552,3.526680805433198,0,0,63570,3.016987893238956e-06,0.026579710256518844,0.13226922224468202,0.4868345021853764
0.04433,8,0.02210692533273182,-0.00819,0.27315,130.561719,0.0,386.32846700000005,0.882925,2.1128805,2.43386,2.3930464055349594,2.7565874759955973,1,0,63571,3.936402550056265e-06,0.017066607121545195,0.07623701659630466,0.49328393204023663
1.15202,12,0.0,0.06028000000000011,6.14919,171.630073,0.0,509.887161,0.84694,2.935791499999996,4.33355,3.4663512132307424,5.1167142830463614,0,0,63572,3.016987893238956e-06,0.4435161907548499,0.23110535677995275,0.6755355155274878
0.46835,12,0.0,0.027980000000000005,2.4605099999999998,156.776751,0.0,465.214939,0.7719199999999999,1.9068414999999994,2.60634,2.4702579250825756,3.3764379684728496,0,0,63573,3.016987893238956e-06,0.18031007095365875,0.08737795232086154,0.5726779365187104
0.49005,12,0.0,0.023359999999999992,2.70907,168.798884,0.0,501.09415,0.79318,2.234102999999999,3.14875,2.816640607659495,3.969779868416022,0,0,63574,3.016987893238956e-06,0.18866435416000954,0.1373578934656437,0.5668590898929293
0.72702,12,0.0,0.04956000000000005,3.65958,135.673882,0.0,401.754164,0.8625849999999999,2.087265999999999,3.24188,2.4197800768390585,3.7583310586686176,0,0,63575,3.016987893238956e-06,0.27989543671341727,0.08009444765614437,0.6239273203315331
0.22809,12,0.0,0.017849999999999977,1.12373,184.81288,0.0,549.2268329999999,0.64889,1.8987269999999992,2.62404,2.9261153617313935,4.043890329572208,0,0,63576,3.016987893238956e-06,0.08781237126896556,0.1531541270551735,0.5132738517295015
0.39871,12,0.0,0.013639999999999985,2.1516200000000003,140.086626,0.0,412.539169,0.856585,2.138859999999997,2.65444,2.4969617697053246,3.0988635067169477,0,0,63577,3.016987893238956e-06,0.15349936669143435,0.09123107965579413,0.5585019589206117
0.02136,8,0.12078651685393253,-0.00735,0.10941000000000001,130.308514,0.0,386.200021,0.646325,1.9623434999999976,2.63021,3.0361559539919414,4.069485159835245,1,0,63578,8.604081831482358e-06,0.008223386603117649,0.16903200606402913,0.47030099004783726
0.0,0,0.0,-0.015139999999999987,-1.31312,167.759765,0.0,497.764777,0.733695,1.8105514999999996,2.38658,2.4677168271996988,3.2528230351129244,1,0,63579,3.426836374441897e-06,0.0,0.08701129449119044,0.4825960276835747
1.54816,12,0.0,0.10176999999999992,7.9604,161.630415,0.0,478.475511,0.92079,2.3791899999999995,3.77561,2.5838573370867866,4.100402910435166,0,0,63580,3.016987893238956e-06,0.5960261331218455,0.10376933737456295,0.7772576905920635
0.6076,12,0.0,0.032789999999999986,3.2695000000000003,184.846788,0.0,551.026318,0.65995,2.0297295,2.6162,3.075580721152238,3.9642397091230555,0,0,63581,3.016987893238956e-06,0.23391992977782228,0.17472064940976217,0.5820143265130121
0.0,0,0.0,-0.023639999999999994,-2.3093199999999996,140.649308,0.0,417.756626,0.818115,2.040165499999999,2.67309,2.493739263436387,3.267376831781135,1,0,63582,3.426836374441897e-06,0.0,0.09076610065493307,0.48184506645082614
0.0,0,0.0,-0.018630000000000035,-1.25778,168.730124,0.0,502.491195,0.63941,1.9493024999999977,2.57678,3.0485955755327603,4.02993383896102,1,0,63583,3.426836374441897e-06,0.0,0.17082693284226208,0.46583290001336036
0.65994,12,0.0,0.03884999999999994,3.4596600000000004,188.886265,0.0,560.752349,0.7705649999999999,1.9420855,3.01683,2.520339617656733,3.915088274298615,0,0,63584,3.016987893238956e-06,0.25407030687553656,0.09460429524501052,0.6081127858948195
0.0,0,0.0,-0.07708999999999999,-4.23846,171.83756,0.0,511.201527,0.689065,2.3529334999999967,3.26802,3.414675678760815,4.742687547992297,1,0,63585,3.1567812120627097e-06,0.0,0.22364903664230096,0.45526861428093374
0.0,0,0.0,-0.022710000000000008,-2.23407,154.274355,0.0,459.107849,0.77613,1.9620389999999994,2.46358,2.5279772685916306,3.1741847330032535,1,0,63586,3.426836374441897e-06,0.0,0.0957063403627707,0.48085701850925866
0.07496,9,0.007470651013874132,-0.0037599999999999995,0.5030100000000001,183.768462,0.0,548.311444,0.48874,2.2666319999999995,3.29545,4.637705109797222,6.7427466408668275,1,0,63587,2.0795838285284196e-05,0.02885885111281362,0.4001213086588498,0.43439476590549425
0.42594,12,0.0,0.026119999999999977,2.2320599999999997,171.554148,0.0,510.89332700000006,0.691895,2.0542809999999987,2.82201,2.969064665926093,4.078668000088643,0,0,63588,3.016987893238956e-06,0.16398264465037132,0.15935132975563976,0.5501195478801111
0.03934,12,0.0,0.0003500000000000031,0.25133,175.401684,0.0,520.3981309999999,0.880615,2.8389989999999994,3.82382,3.2238821695929745,4.3422153786362765,0,0,63589,3.016987893238956e-06,0.015145506974094022,0.19611922975913626,0.4683473990412731
0.39375,12,0.0,0.05939,1.56244,147.038636,0.0,434.275121,0.82348,2.029389,2.46784,2.4644059327920464,2.996842664063678,0,0,63590,3.016987893238956e-06,0.15158981624426845,0.08653356186783878,0.5584866872546198
0.0,0,0.0,-0.04962,-2.95887,154.017653,0.0,456.90590899999995,0.63488,1.750178999999999,2.36713,2.7567083499925826,3.728468366103093,1,0,63591,3.1567812120627097e-06,0.0,0.1287102015874534,0.4742563812919033
0.0,0,0.0,-0.04122999999999993,-2.48617,153.824217,0.0,457.42298300000004,0.699965,2.3242759999999993,3.07447,3.3205603089860767,4.392319609705743,1,0,63592,3.1567812120627097e-06,0.0,0.21006902563491964,0.45798461648241
1.20065,12,0.0,0.07878999999999992,6.165229999999999,140.401548,0.0,415.04209699999996,0.9625349999999999,2.2231334999999985,3.19816,2.3096651006875946,3.322642809536648,0,0,63593,3.016987893238956e-06,0.4622382549172849,0.06420583571323318,0.7182764518220491
0.0,0,0.0,-0.04798000000000002,-3.24745,170.326423,0.0,507.94881899999996,0.597215,2.176427999999999,3.12015,3.644295599333077,5.224500380558927,1,0,63594,3.1567812120627097e-06,0.0,0.2567811494560606,0.4486421917181818
0.22095,12,0.0,0.026260000000000006,0.9830099999999999,132.95247,0.0,394.273884,0.719545,1.9813569999999998,2.50162,2.7536248563277836,3.4766692792296947,0,0,63595,3.016987893238956e-06,0.0850635426010695,0.12826528086930306,0.5168772066327275
0.0,0,0.0,-0.02566999999999997,-1.6825199999999998,163.788379,0.0,487.22907799999996,0.6372599999999999,1.9290649999999983,2.51693,3.0271239321044385,3.949612396902972,1,0,63596,3.426836374441897e-06,0.0,0.16772876561621736,0.4664525334585693
0.0,0,0.0,-0.04761000000000004,-3.98295,162.352836,0.0,481.451237,0.8443350000000001,1.850972499999999,2.5257,2.192225239754095,2.9913482172462964,1,0,63597,3.1567812120627097e-06,0.0,0.047260308027378795,0.4905463600039182
0.0,0,0.0,-0.05884999999999996,-5.19615,144.98929,0.0,429.87502300000006,0.8853800000000001,2.126784,2.96854,2.4021143436692554,3.3528428433521844,1,0,63598,3.1567812120627097e-06,0.0,0.07754543943917003,0.48448933372155994
0.0,0,0.0,-0.027109999999999967,-1.6742999999999997,148.97541,0.0,439.573358,0.96705,2.189248499999999,2.65164,2.2638420947584477,2.7419885189576667,1,0,63599,3.426836374441897e-06,0.0,0.05759398340474725,0.4884794899008633
0.66038,12,0.0,0.03143999999999991,3.63815,182.238172,0.0,541.651349,0.571885,1.7743239999999998,2.48486,3.1025888017650596,4.345034396172247,0,0,63600,3.016987893238956e-06,0.2542397024797206,0.17861767529286937,0.5913948076873399
0.0,0,0.0,-0.008440000000000003,-0.86138,148.552654,0.0,441.71871799999997,0.803375,2.0499359999999998,2.51022,2.5516552014294005,3.1245931188740093,1,0,63601,3.426836374441897e-06,0.0,0.09912285553280681,0.4801737154752514
0.02555,7,0.06183953033268094,-0.00617,0.13065,181.498192,0.0,541.07748,0.6090549999999999,1.9782994999999977,2.82572,3.248145892820603,4.63951530709129,1,0,63602,1.2409123078448213e-05,0.00983649474296142,0.19962026927372245,0.464987988955197
-0.0,0,0.0,-0.021210000000000007,-0.53993,169.071363,0.0,501.70453999999995,0.780065,2.0127789999999997,2.82733,2.580270871555228,3.624480006634729,1,0,63603,3.426836374441897e-06,0.0,0.1032518422883435,0.47934791812414407
0.0,0,0.0,-0.016530000000000017,-0.99448,155.440279,0.0,462.677912,0.452705,1.9580134999999994,2.52899,4.325142191216923,5.586397310419815,1,0,63604,3.426836374441897e-06,0.0,0.3550212587416152,0.42899403483348975
0.79925,12,0.0,0.04583000000000004,4.24848,149.192421,0.0,442.93121199999996,0.82548,2.0585944999999994,2.69899,2.493815110609808,3.269600713197654,0,0,63605,3.016987893238956e-06,0.30770326510027063,0.09077704472764297,0.6356947151106601
0.42576,12,0.0,0.024540000000000006,2.26096,143.4271,0.0,425.28843700000004,0.7967,2.0822009999999995,2.6067,2.6135320665074278,3.271871465706199,0,0,63606,3.016987893238956e-06,0.16391334644865965,0.10805113696944207,0.5603449373364948
0.03729,8,0.015553767766157073,-0.005920000000000002,0.23712999999999998,156.746762,0.0,466.268868,0.648675,1.9856119999999997,2.58711,3.0610274743731027,3.9882992191955924,1,0,63607,4.670430078396321e-06,0.014356277454600051,0.17262074530348476,0.47265165445156393
0.34131,12,0.0,0.018900000000000028,1.81656,198.61429,0.0,591.625367,0.6485350000000001,1.982868499999999,2.61657,3.0574579582328494,4.0345856368051285,0,0,63608,3.016987893238956e-06,0.13140094014560322,0.17210569586372065,0.5312778224061109
0.61858,12,0.0,0.02846000000000004,3.3503000000000003,136.590736,0.0,403.145512,0.916615,2.5779644999999998,3.47434,2.8124834278159496,3.79040272765512,0,0,63609,3.016987893238956e-06,0.23814712008223385,0.13675804937885816,0.5917204416713986
0.40837,12,0.0,0.017490000000000006,2.2694900000000002,155.681199,0.0,462.510767,0.711905,2.1587389999999993,3.29369,3.032341389606279,4.626586406014024,0,0,63610,3.016987893238956e-06,0.15721837018329374,0.16848159834136228,0.5449113569294277
0.0,0,0.0,-0.013719999999999982,-0.8922000000000001,198.538754,0.0,592.158669,0.45394,1.8280114999999992,2.45242,4.02698924080938,5.402520144947525,1,0,63611,3.426836374441897e-06,0.0,0.3120004391017563,0.4375981987614615
0.0,0,0.0,-0.019190000000000013,-0.7721399999999999,174.760871,0.0,521.060056,0.516215,2.061777,2.82953,3.9940276745270338,5.48130138511802,1,0,63612,3.426836374441897e-06,0.0,0.307244378173492,0.43854941094711436
0.82732,12,0.0,0.04592000000000007,4.42241,173.766526,0.0,516.0739249999999,0.8940950000000001,2.112862999999997,3.08682,2.3631303134866726,3.4524519167958077,0,0,63613,3.016987893238956e-06,0.3185099346671954,0.07192039052039445,0.6448693807355721
0.16493,12,0.0,0.0016499999999999848,1.0012699999999999,151.897202,0.0,451.03648999999996,0.65221,1.9505849999999993,2.81872,2.9907315082707533,4.321798187206884,0,0,63614,3.016987893238956e-06,0.06349640226836113,0.16247766244965056,0.4992511601503038
0.62861,12,0.0,0.03088000000000002,3.42313,158.854439,0.0,471.621972,0.671155,1.9393025,2.93086,2.889500185665755,4.36688990714978,0,0,63615,3.016987893238956e-06,0.24200856987761166,0.1478708827221949,0.5914285999004202
0.03547,12,0.0,0.002140000000000003,0.21007,139.611549,0.0,415.072997,0.5517000000000001,1.8700629999999978,2.55522,3.38963747799594,4.63153887143096,0,0,63616,3.016987893238956e-06,0.013655595637293213,0.22003624690555718,0.46281903994358853
0.81995,12,0.0,0.05301,4.253869999999999,145.979041,0.0,432.08966,0.86852,2.245384999999999,2.98996,2.5853002779610126,3.4425919916149406,0,0,63617,3.016987893238956e-06,0.31567255829711216,0.10397754091243239,0.6370392624721231
0.10509,10,0.009705966314587562,-0.0024899999999999922,0.70262,169.226151,0.0,503.72487,0.6202799999999999,2.305484999999999,3.26891,3.716845612115744,5.270055450328795,1,0,63618,3.4765469437937218e-06,0.04045860009932742,0.2672494712034265,0.4667776675355065
0.17382,12,0.0,0.02101,0.7614599999999999,146.595614,0.0,434.849316,0.632335,1.8248714999999995,2.39799,2.8859251774993866,3.7922778214201687,0,0,63619,3.016987893238956e-06,0.0669189634528984,0.1473550408318962,0.5039869650661233
0.15993,12,0.0,0.028829999999999995,0.5701499999999999,163.85352,0.0,485.871163,0.795725,1.8935794999999997,2.60028,2.3796908449782386,3.267812368258114,0,0,63620,3.016987893238956e-06,0.061571452220814865,0.07430992796238528,0.5159222320239837
0.0088,6,0.4840909090909091,-0.014859999999999998,-0.15427,172.9859,0.0,515.6545600000001,0.58841,2.038203499999999,2.91593,3.463917160714607,4.955609175650296,2,1,63621,0.9999226572641897,0.0033879120836814284,0.23075414464488087,-0.04441820151923032
0.59158,12,0.0,0.04217000000000004,2.98638,165.949173,0.0,491.803994,0.87982,2.0706904999999995,3.01288,2.353538789350618,3.424427719960415,0,0,63622,3.016987893238956e-06,0.22775238982548401,0.07053641887307543,0.5997674026441803
0.46661,12,0.0,0.06378,1.9368699999999999,140.922076,0.0,416.012082,0.85343,2.1640454999999985,2.70522,2.535703569670969,3.1698206025452347,0,0,63623,3.016987893238956e-06,0.17964018833711265,0.09682117690811803,0.5704543502929861
0.48677,12,0.0,0.02890999999999999,2.55207,187.547747,0.0,559.256581,0.533725,1.9154695,2.65336,3.5888697295632213,4.971399119450281,0,0,63624,3.016987893238956e-06,0.18740158692881917,0.24878368928170397,0.5439425471141222
0.32263,12,0.0,0.01709999999999995,1.74251,143.252662,0.0,425.472672,0.84088,2.0335144999999994,2.40924,2.418317117283896,2.865141277155907,0,0,63625,3.016987893238956e-06,0.12420932676797035,0.0798833556006171,0.546126483769915
0.0,0,0.0,-0.03527999999999998,-2.7485799999999996,176.301127,0.0,524.9196509999999,0.560635,1.9094104999999966,2.68028,3.4057996675095152,4.7807931991745205,1,0,63626,3.426836374441897e-06,0.0,0.22236830714208444,0.45552462515339587
0.95967,12,0.0,0.06313000000000002,4.92334,167.060141,0.0,496.451207,0.783815,2.03992,2.70079,2.6025528950038557,3.4456982789998936,0,0,63627,3.016987893238956e-06,0.36946336242574507,0.10646694014561514,0.6634367846898028
0.53302,12,0.0,0.04801000000000005,2.52713,167.428334,0.0,496.71697,0.741155,1.8789144999999994,2.53822,2.5351168075029955,3.424681742112403,0,0,63628,3.016987893238956e-06,0.20520737486862217,0.09673651234462682,0.583254876471439
0.96762,12,0.0,0.06298999999999999,4.990460000000001,170.113156,0.0,505.14537,0.826835,2.052172999999999,3.1644,2.481961936200133,3.8271239076392223,0,0,63629,3.016987893238956e-06,0.3725240330013436,0.08906673705588797,0.6684471605955477
0.0,0,0.0,-0.02866000000000002,-2.5753700000000004,169.366698,0.0,502.85759500000006,0.70341,1.8522204999999976,2.44864,2.6332018273365403,3.4810992117241737,1,0,63630,3.426836374441897e-06,0.0,0.1108893085583253,0.4778204248701477
0.0,0,0.0,-0.014960000000000001,-0.8920399999999999,145.014833,0.0,428.760987,0.76922,1.952714999999999,2.3921,2.5385650366103767,3.1097735327867535,1,0,63631,3.426836374441897e-06,0.0,0.0972340611440024,0.4805514743530123
0.1563,10,0.026423544465770922,-0.007200000000000012,1.03356,151.652662,0.0,449.54656,0.84928,2.4233019999999987,3.28849,2.853360490234832,3.872091649547744,1,0,63632,4.758957700729367e-06,0.06017393848629628,0.14265624601694687,0.5015533405609085
0.60354,12,0.0,0.03696999999999995,3.16871,183.86172,0.0,547.75711,0.6496299999999999,1.8954969999999995,2.80395,2.917810133587103,4.316226152862051,0,0,63633,3.016987893238956e-06,0.23235687033921468,0.15195575648203308,0.5857857753792541
0.8366,12,0.0,0.04583999999999999,4.47454,169.049314,0.0,502.22890300000006,0.8900349999999999,2.104249,2.69513,2.364231741039137,3.0281168684061677,0,0,63634,3.016987893238956e-06,0.32208264195544123,0.07207931672258755,0.6466239491392565
0.09578,12,0.0,0.00384000000000001,0.54044,196.92478,0.0,588.330967,0.358695,1.9913565,2.79557,5.55167062392375,7.793724451710438,0,0,63635,3.016987893238956e-06,0.03687434311079627,0.5319984055869287,0.41203598194406577
0.11193,12,0.0,0.0022999999999999965,0.62095,138.806084,0.0,411.851421,0.679615,1.8868729999999996,2.43548,2.7763851551593395,3.5836171897565285,0,0,63636,3.016987893238956e-06,0.04309193176437071,0.13154938961162216,0.4952345794659143
0.48759,12,0.0,0.023660000000000014,2.69184,163.351181,0.0,485.416331,0.7913749999999999,2.0191209999999984,3.01578,2.551408621005958,3.8108102937156088,0,0,63637,3.016987893238956e-06,0.18771727873661678,0.09908727617023755,0.5740396756403142
